"Topic_code","Topic_desc","DataSet_code","DataSet_desc","Reporter_code","Reporter_desc","Flow_code","Flow_desc","Indicator_code","Indicator_desc","Partner_code","Partner_desc","Unit_code","Unit_desc","Year","Value","Value_flag","Notes_Export"
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTOTEP","   Electronic data processing and office equipment","WL","World","UC","US dollar at current prices",2013,16924487405," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTOTEP","   Electronic data processing and office equipment","WL","World","UC","US dollar at current prices",2014,17259881680," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTOTEP","   Electronic data processing and office equipment","WL","World","UC","US dollar at current prices",2015,17487408162," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTOTEP","   Electronic data processing and office equipment","WL","World","UC","US dollar at current prices",2016,18149032317," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTOTTL","   Telecommunications equipment","WL","World","UC","US dollar at current prices",1992,2764400128," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTOTTL","   Telecommunications equipment","WL","World","UC","US dollar at current prices",1993,3005650944," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTOTTL","   Telecommunications equipment","WL","World","UC","US dollar at current prices",1994,3938696000," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTOTTL","   Telecommunications equipment","WL","World","UC","US dollar at current prices",1995,3161859072," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTOTTL","   Telecommunications equipment","WL","World","UC","US dollar at current prices",1996,3583300864," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTOTTL","   Telecommunications equipment","WL","World","UC","US dollar at current prices",1997,4775199232," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTOTTL","   Telecommunications equipment","WL","World","UC","US dollar at current prices",1998,5819498496," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTOTTL","   Telecommunications equipment","WL","World","UC","US dollar at current prices",1999,6817703424," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTOTTL","   Telecommunications equipment","WL","World","UC","US dollar at current prices",2000,9398454272," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTOTTL","   Telecommunications equipment","WL","World","UC","US dollar at current prices",2001,9249050624," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTOTTL","   Telecommunications equipment","WL","World","UC","US dollar at current prices",2002,7829391872," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTOTTL","   Telecommunications equipment","WL","World","UC","US dollar at current prices",2003,8006896574," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTOTTL","   Telecommunications equipment","WL","World","UC","US dollar at current prices",2004,10663374702," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTOTTL","   Telecommunications equipment","WL","World","UC","US dollar at current prices",2005,13256263889," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTOTTL","   Telecommunications equipment","WL","World","UC","US dollar at current prices",2006,18890758579," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTOTTL","   Telecommunications equipment","WL","World","UC","US dollar at current prices",2007,21578000000," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTOTTL","   Telecommunications equipment","WL","World","UC","US dollar at current prices",2008,25462110126," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTOTTL","   Telecommunications equipment","WL","World","UC","US dollar at current prices",2009,23826132023," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTOTTL","   Telecommunications equipment","WL","World","UC","US dollar at current prices",2010,29037993095," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTOTTL","   Telecommunications equipment","WL","World","UC","US dollar at current prices",2011,29056078638," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTOTTL","   Telecommunications equipment","WL","World","UC","US dollar at current prices",2012,29367585138," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTOTTL","   Telecommunications equipment","WL","World","UC","US dollar at current prices",2013,30781789897," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTOTTL","   Telecommunications equipment","WL","World","UC","US dollar at current prices",2014,29444549345," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTOTTL","   Telecommunications equipment","WL","World","UC","US dollar at current prices",2015,27985558529," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTOTTL","   Telecommunications equipment","WL","World","UC","US dollar at current prices",2016,25703469907," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTOTIC","   Integrated circuits and electronic components","WL","World","UC","US dollar at current prices",1992,1898092032," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTOTIC","   Integrated circuits and electronic components","WL","World","UC","US dollar at current prices",1993,2249818880," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTOTIC","   Integrated circuits and electronic components","WL","World","UC","US dollar at current prices",1994,3117225000," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTOTIC","   Integrated circuits and electronic components","WL","World","UC","US dollar at current prices",1995,4510363136," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTOTIC","   Integrated circuits and electronic components","WL","World","UC","US dollar at current prices",1996,5577091072," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTOTIC","   Integrated circuits and electronic components","WL","World","UC","US dollar at current prices",1997,6505057280," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTOTIC","   Integrated circuits and electronic components","WL","World","UC","US dollar at current prices",1998,7891613184," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTOTIC","   Integrated circuits and electronic components","WL","World","UC","US dollar at current prices",1999,10093087744," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTOTIC","   Integrated circuits and electronic components","WL","World","UC","US dollar at current prices",2000,13961119744," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTOTIC","   Integrated circuits and electronic components","WL","World","UC","US dollar at current prices",2001,12503919616," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTOTIC","   Integrated circuits and electronic components","WL","World","UC","US dollar at current prices",2002,11531486208," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTOTIC","   Integrated circuits and electronic components","WL","World","UC","US dollar at current prices",2003,9808666366," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTOTIC","   Integrated circuits and electronic components","WL","World","UC","US dollar at current prices",2004,11796412011," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTOTIC","   Integrated circuits and electronic components","WL","World","UC","US dollar at current prices",2005,11565090039," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTOTIC","   Integrated circuits and electronic components","WL","World","UC","US dollar at current prices",2006,11946281898," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTOTIC","   Integrated circuits and electronic components","WL","World","UC","US dollar at current prices",2007,11082000000," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTOTIC","   Integrated circuits and electronic components","WL","World","UC","US dollar at current prices",2008,10736564665," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTOTIC","   Integrated circuits and electronic components","WL","World","UC","US dollar at current prices",2009,9508290387," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTOTIC","   Integrated circuits and electronic components","WL","World","UC","US dollar at current prices",2010,12971417687," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTOTIC","   Integrated circuits and electronic components","WL","World","UC","US dollar at current prices",2011,15025910592," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTOTIC","   Integrated circuits and electronic components","WL","World","UC","US dollar at current prices",2012,14335256827," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTOTIC","   Integrated circuits and electronic components","WL","World","UC","US dollar at current prices",2013,16320788178," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTOTIC","   Integrated circuits and electronic components","WL","World","UC","US dollar at current prices",2014,17304100142," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTOTIC","   Integrated circuits and electronic components","WL","World","UC","US dollar at current prices",2015,18278710537," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTOTIC","   Integrated circuits and electronic components","WL","World","UC","US dollar at current prices",2016,18335384127," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTTE","  Transport equipment","WL","World","UC","US dollar at current prices",1990,1862923408," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTTE","  Transport equipment","WL","World","UC","US dollar at current prices",1991,2170835520," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTTE","  Transport equipment","WL","World","UC","US dollar at current prices",1992,3305411984," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTTE","  Transport equipment","WL","World","UC","US dollar at current prices",1993,3090668000," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTTE","  Transport equipment","WL","World","UC","US dollar at current prices",1994,4823748000," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTTE","  Transport equipment","WL","World","UC","US dollar at current prices",1995,5497617040," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTTE","  Transport equipment","WL","World","UC","US dollar at current prices",1996,10028220720," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTTE","  Transport equipment","WL","World","UC","US dollar at current prices",1997,12569349744," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTTE","  Transport equipment","WL","World","UC","US dollar at current prices",1998,14323571264," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTTE","  Transport equipment","WL","World","UC","US dollar at current prices",1999,16441732160," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTTE","  Transport equipment","WL","World","UC","US dollar at current prices",2000,22687812288," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTTE","  Transport equipment","WL","World","UC","US dollar at current prices",2001,22061014976," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTTE","  Transport equipment","WL","World","UC","US dollar at current prices",2002,23781138240," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTTE","  Transport equipment","WL","World","UC","US dollar at current prices",2003,22394363850," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTTE","  Transport equipment","WL","World","UC","US dollar at current prices",2004,24663072543," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTTE","  Transport equipment","WL","World","UC","US dollar at current prices",2005,28643926112," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTTE","  Transport equipment","WL","World","UC","US dollar at current prices",2006,32224571417," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTTE","  Transport equipment","WL","World","UC","US dollar at current prices",2007,34395094766," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTTE","  Transport equipment","WL","World","UC","US dollar at current prices",2008,35376223270," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTTE","  Transport equipment","WL","World","UC","US dollar at current prices",2009,24380744817," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTTE","  Transport equipment","WL","World","UC","US dollar at current prices",2010,33813896852," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTTE","  Transport equipment","WL","World","UC","US dollar at current prices",2011,40337313351," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTTE","  Transport equipment","WL","World","UC","US dollar at current prices",2012,45848635027," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTTE","  Transport equipment","WL","World","UC","US dollar at current prices",2013,46570592398," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTTE","  Transport equipment","WL","World","UC","US dollar at current prices",2014,50477238483," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTTE","  Transport equipment","WL","World","UC","US dollar at current prices",2015,52044165150," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTTE","  Transport equipment","WL","World","UC","US dollar at current prices",2016,51334510535," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTAU","   Automotive products","WL","World","UC","US dollar at current prices",1980,2348000000," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTAU","   Automotive products","WL","World","UC","US dollar at current prices",1990,932664544," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTAU","   Automotive products","WL","World","UC","US dollar at current prices",1991,1150949304," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTAU","   Automotive products","WL","World","UC","US dollar at current prices",1992,1965863960," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTAU","   Automotive products","WL","World","UC","US dollar at current prices",1993,2005812984," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTAU","   Automotive products","WL","World","UC","US dollar at current prices",1994,3364125000," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTAU","   Automotive products","WL","World","UC","US dollar at current prices",1995,4400389080," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTAU","   Automotive products","WL","World","UC","US dollar at current prices",1996,8643780480," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTAU","   Automotive products","WL","World","UC","US dollar at current prices",1997,10903478392," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTAU","   Automotive products","WL","World","UC","US dollar at current prices",1998,11784313664," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTAU","   Automotive products","WL","World","UC","US dollar at current prices",1999,13872527712," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTAU","   Automotive products","WL","World","UC","US dollar at current prices",2000,20003150048," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTAU","   Automotive products","WL","World","UC","US dollar at current prices",2001,19506456368," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTAU","   Automotive products","WL","World","UC","US dollar at current prices",2002,21263613952," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTAU","   Automotive products","WL","World","UC","US dollar at current prices",2003,19811421489," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTAU","   Automotive products","WL","World","UC","US dollar at current prices",2004,21730902882," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTAU","   Automotive products","WL","World","UC","US dollar at current prices",2005,25150963789," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTAU","   Automotive products","WL","World","UC","US dollar at current prices",2006,28386009854," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTAU","   Automotive products","WL","World","UC","US dollar at current prices",2007,29497497048," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTAU","   Automotive products","WL","World","UC","US dollar at current prices",2008,30512625620," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTAU","   Automotive products","WL","World","UC","US dollar at current prices",2009,21447771069," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTAU","   Automotive products","WL","World","UC","US dollar at current prices",2010,29438574733," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTAU","   Automotive products","WL","World","UC","US dollar at current prices",2011,34704081286," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTAU","   Automotive products","WL","World","UC","US dollar at current prices",2012,39437201390," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTAU","   Automotive products","WL","World","UC","US dollar at current prices",2013,40322632965," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTAU","   Automotive products","WL","World","UC","US dollar at current prices",2014,43108539836," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTAU","   Automotive products","WL","World","UC","US dollar at current prices",2015,44836229305," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMTAU","   Automotive products","WL","World","UC","US dollar at current prices",2016,44432636162," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MATE"," Textiles","WL","World","UC","US dollar at current prices",1980,132932000," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MATE"," Textiles","WL","World","UC","US dollar at current prices",1990,992000000," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MATE"," Textiles","WL","World","UC","US dollar at current prices",1991,1230000000," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MATE"," Textiles","WL","World","UC","US dollar at current prices",1992,1531538944," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MATE"," Textiles","WL","World","UC","US dollar at current prices",1993,1899825024," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MATE"," Textiles","WL","World","UC","US dollar at current prices",1994,2146816000," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MATE"," Textiles","WL","World","UC","US dollar at current prices",1995,1767592960," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
